position COMBINED_rate(cM/Mb) Genetic_Map(cM)
40792722 0.1683610042 62.0607328373
40792807 0.1662054892 62.0607471479
40792954 0.1657774490 62.0607715802
40794298 0.1666248908 62.0609943850
40794988 0.1633187367 62.0611093562
40796662 0.1549320916 62.0613827518
40797103 0.1458837198 62.0614510768
40797268 0.1365188412 62.0614751477
40797528 0.1554753620 62.0615106425
40797813 0.1460411222 62.0615549530
40798889 0.1420815135 62.0617120933
40800289 0.1858697556 62.0619110074
40803255 0.1932034510 62.0624622971
40803476 0.1879908681 62.0625049951
40807404 0.1513149460 62.0632434232
40808580 0.1391595697 62.0634213696
40808669 0.3644629375 62.0634337548
40808888 0.5924201010 62.0635135721
40808907 0.5799759720 62.0635248281
40809636 0.5403354857 62.0639476306
40811016 0.2072063171 62.0646932936
40811533 0.0959320840 62.0648004192
40812765 0.0955465069 62.0649186076
40812934 0.0917619869 62.0649347549
40814368 0.0915666537 62.0650663416
40816172 0.1010681843 62.0652315279
40816909 0.1010242164 62.0653060151
40816985 0.2376029154 62.0653136930
40819147 0.0958387822 62.0658273905
40820285 0.0879441870 62.0659364550
40820671 0.0843186126 62.0659704014
40828259 0.1662276103 62.0666102111
40830618 1.3018859464 62.0670023420
40833591 0.9295578813 62.0708728489
40833936 0.9610651237 62.0711935464
40836308 0.4614258702 62.0734731929
40837191 0.3002243259 62.0738806319
40837516 0.2277810116 62.0739782048
40842175 0.2276549866 62.0750394366
40842828 0.2163664684 62.0751880953
40843712 0.2115287811 62.0753793632
40845800 0.2114166853 62.0758210353
40847792 0.2119266836 62.0762421774
40848515 0.6166498698 62.0763954003
40849074 0.1918532304 62.0767401076
40849842 0.5510547364 62.0768874509
40849994 1.6976516587 62.0769712112
40850681 1.6978194953 62.0781374979
40850787 0.3346442511 62.0783174668
40850905 0.0868937003 62.0783569548
40851976 0.0869331539 62.0784500180
40852161 0.0869388739 62.0784661006
40852425 0.0869355877 62.0784890525
40852461 0.0869142789 62.0784921821
40852586 0.0868421183 62.0785030464
40852790 0.0870560631 62.0785207622
40853235 0.0876111779 62.0785595022
40853918 0.0946571849 62.0786193406
40854072 0.1056170612 62.0786339178
40855017 0.1301270913 62.0787337259
40855172 0.1717532828 62.0787538956
40855308 0.2168790878 62.0787772541
40856164 0.2168790878 62.0789629026
40857104 0.1215338653 62.0791667689
40858407 0.1193384865 62.0793251275
40859870 0.1235410272 62.0794997197
40860022 0.1289291936 62.0795184980
40860089 91.4751063800 62.0795271362
40860736 91.4751063800 62.1387115301
40860756 91.4751063800 62.1405410322
40860923 91.4751063800 62.1558173750
40861067 91.4751063800 62.1689897903
40861102 91.4751063800 62.1721914190
40861243 91.4751063800 62.1850894090
40861448 36.3157663387 62.2038418058
40861552 0.4418464341 62.2076186455
40861610 0.4389207981 62.2076442726
40861770 0.4380523269 62.2077144999
40865736 0.4433272932 62.2094518155
40866089 0.4492268314 62.2096083100
40866251 0.4519459389 62.2096810847
40866563 0.4591981637 62.2098220919
40867044 0.4616907708 62.2100429662
40868498 0.4954174661 62.2107142646
40868578 0.5280728751 62.2107538980
40868856 0.5591463294 62.2109007022
40869630 0.5674391679 62.2113334815
40870839 0.5667287507 62.2120195154
40870910 0.5678472060 62.2120597532
40870941 0.5686847844 62.2120773564
40871158 0.5686219985 62.2122007610
40873075 0.5684795213 62.2132908094
40873147 0.5791676238 62.2133317399
40873186 0.5803005524 62.2133543275
40873376 0.6122473563 62.2134645846
40873874 0.6320194217 62.2137694838
40874531 0.6102101442 62.2141847205
40874612 0.5970720306 62.2142341475
40875429 0.2750641273 62.2147219554
40876843 0.2755340691 62.2151108961
40876962 0.2766149009 62.2151436846
40877137 0.2774876165 62.2151920922
40877450 0.2846737173 62.2152789459
40877766 0.3080843360 62.2153689027
40878207 22.0920442332 62.2155047679
40878652 26.4787893578 62.2253357276
40878829 48.4616509016 62.2300224733
40881354 0.1684354973 62.3523881419
40883065 0.1685048626 62.3526763350
40884765 0.1685113690 62.3529627933
40886861 0.1685049153 62.3533159931
40887277 0.1685132710 62.3533860911
40891090 0.1360088190 62.3540286322
40891788 0.0989501531 62.3541235664
40892576 0.0803392378 62.3542015391
40896163 0.0789085290 62.3544897160
40898474 0.0789051243 62.3546720736
40899920 0.0779164977 62.3547861704
40900562 0.0778920157 62.3548361928
40902748 0.0778334735 62.3550064647
40904774 0.0778334735 62.3551641553
40904917 0.0778334735 62.3551752855
40905170 0.0778033985 62.3551949774
40905512 0.0774370547 62.3552215862
40908181 0.0772740972 62.3554282657
40909586 0.0771704734 62.3555368358
40909764 0.0771538805 62.3555505721
40911188 0.0776242075 62.3556604392
40911985 0.0775863724 62.3557223057
40912833 0.0769656169 62.3557880990
40912878 0.0763200912 62.3557915624
40915684 0.0761133258 62.3560057166
40916473 0.0992955425 62.3560657700
40917115 0.0991888934 62.3561295178
40917215 0.0990751676 62.3561394366
40917380 0.1715668002 62.3561557840
40917406 0.2444676652 62.3561602448
40917810 0.2443566489 62.3562590097
40918820 0.2442945306 62.3565058099
40919075 0.2442520015 62.3565681050
40921108 0.2485880372 62.3570646694
40921916 0.4179365959 62.3572655285
40921964 0.5857506807 62.3572855894
40923423 0.5837438019 62.3581401997
40923585 0.5826518773 62.3582347662
40923609 0.5814139301 62.3582487498
40923715 0.5809599989 62.3583103797
40923785 0.5799680214 62.3583510469
40924231 0.5767705249 62.3586097126
40926412 0.5721926595 62.3598676492
40926570 0.5639888099 62.3599580556
40926780 0.5572186801 62.3600764933
40928292 0.5549684378 62.3609190079
40928459 0.5530179510 62.3610116876
40928647 2.0313126641 62.3611156550
40929325 1.3242355671 62.3624928850
40929333 0.8260131949 62.3625034789
40929366 0.3688472753 62.3625307373
40929681 0.3669121641 62.3626469242
40930683 0.3654352966 62.3630145702
40930892 0.3644512856 62.3630909462
40930926 0.3632284543 62.3631033375
40931466 0.3602392370 62.3632994809
40931516 0.3572534085 62.3633174928
40931598 0.3533522561 62.3633467876
40932880 0.3212485363 62.3637997852
40933316 0.2765467457 62.3639398496
40934632 0.2525836518 62.3643037851
40935229 0.2421393488 62.3644545775
40935367 0.2353725385 62.3644879928
40935526 0.2324674827 62.3645254170
40937095 0.2356746808 62.3648901585
40937794 0.2396925883 62.3650548951
40938021 0.2422864424 62.3651093053
40938256 0.2457996713 62.3651662426
40938860 0.2506936175 62.3653147056
40939036 0.2521805216 62.3653588277
40939081 0.2549534022 62.3653701758
40943283 0.2548042121 62.3664414900
40943345 0.2547150177 62.3664572879
40943485 0.2545816849 62.3664929480
40943542 0.2545816849 62.3665074591
40943695 0.2544871972 62.3665464101
40945004 0.2579073213 62.3668795339
40945531 0.2371882553 62.3670154510
40945659 0.2099421653 62.3670458111
40946126 0.2099421653 62.3671438541
40946328 0.1781560478 62.3671862624
40946894 0.0734026932 62.3672870987
40947559 0.0120118213 62.3673359115
40949111 0.0103844661 62.3673545539
40949620 0.0103844661 62.3673598396
40949793 0.0102735870 62.3673616361
40950912 0.0102614314 62.3673731322
40950926 0.0102088836 62.3673732759
40951176 0.0101523334 62.3673758281
40951677 0.0101523334 62.3673809144
40951813 0.0101523334 62.3673822952
40952189 0.0101454855 62.3673861124
40952816 0.0101428581 62.3673924736
40953758 0.0101427299 62.3674020282
40954094 0.0101427299 62.3674054362
40956327 0.0101427299 62.3674280849
40956510 0.0101767627 62.3674299410
40956611 0.0101683189 62.3674309689
40956906 0.0104237527 62.3674339685
40957050 0.0108462901 62.3674354695
40957664 0.0122306571 62.3674421292
40957906 0.0155364845 62.3674450890
40959273 0.1635645335 62.3674663274
40959756 0.4397912996 62.3675453290
40961238 0.4392784142 62.3681970997
40961300 0.4391932397 62.3682243350
40961315 0.4386308379 62.3682309229
40961445 0.4384089223 62.3682879449
40961759 0.4366842088 62.3684256053
40963002 0.4139981855 62.3689684038
40963026 0.3916536976 62.3689783397
40963492 0.3282849619 62.3691608504
40963896 0.2598485974 62.3692934775
40963912 0.1833218045 62.3692976351
40963941 0.1057692570 62.3693029514
40965716 0.1577562435 62.3694906918
40965829 0.2378200567 62.3695085183
40966219 0.4702959876 62.3696012681
40966269 0.6413535410 62.3696247829
40966434 0.6890400016 62.3697306062
40966675 0.6865983627 62.3698966649
40966894 0.7375205778 62.3700470299
40966974 0.8071364635 62.3701060316
40967483 0.8064459969 62.3705168640
40967878 0.7798015091 62.3708354102
40968536 0.4043245612 62.3713485196
40968631 0.1018921278 62.3713869304
40969150 0.0745047217 62.3714398124
40970379 0.0752804192 62.3715313787
40970847 0.2022641926 62.3715666100
40971008 2.3866919083 62.3715991745
40971062 3.6240153012 62.3717280559
40971227 6.2388771729 62.3723260184
40971481 6.4316294684 62.3739106932
40971842 5.0750649484 62.3762325114
40972002 5.0682770274 62.3770445218
40972556 4.5811988429 62.3798523473
40972698 4.0311319352 62.3805028775
40972977 4.0311319352 62.3816275633
40973104 0.2812931164 62.3821395171
40973862 0.2657730734 62.3823527373
40974047 0.2541917501 62.3824019053
40975032 0.2484229943 62.3826522842
40975095 0.2440633510 62.3826679348
40976416 0.2441869693 62.3829903425
40977040 0.2897614023 62.3831427152
40977359 0.4857452663 62.3832351491
40977527 0.9888627846 62.3833167543
40977614 1.5001773262 62.3834027853
40978970 0.7074057868 62.3854370258
40979009 0.1091844902 62.3854646146
40979527 0.1959860412 62.3855211722
40979660 0.2826040276 62.3855472383
40979686 0.2723376462 62.3855545860
40979849 0.2673447640 62.3855989771
40982816 0.2046499654 62.3863921890
40982835 0.2046402093 62.3863960773
40983995 0.2051053163 62.3866334600
40984602 0.1174348782 62.3867579589
40984836 0.1353347349 62.3867854387
40984942 0.1634870526 62.3867997841
40985255 0.2232025913 62.3868509556
40985308 0.2949727881 62.3868627853
40985727 0.4054356255 62.3869863789
40985990 0.9110324327 62.3870930085
40986892 0.9365049868 62.3879147597
40986925 0.9556623257 62.3879456644
40986977 0.9705995600 62.3879953588
40987080 0.9696445489 62.3880953306
40987436 0.9740351499 62.3884405241
40987629 0.9870142822 62.3886285128
40988232 1.0054646461 62.3892236825
40988370 1.0236474119 62.3893624366
40988569 1.0326378918 62.3895661424
40989331 1.0327658485 62.3903530125
40989627 1.0327884819 62.3906587112
40989943 1.0323878161 62.3909850723
40989984 1.0311697957 62.3910274002
40989986 1.0312080043 62.3910294626
40990472 1.0318575113 62.3915306297
40990866 1.0330387367 62.3919371815
40990917 1.0338160447 62.3919898665
40991282 1.0335330025 62.3923672094
40991835 1.0329807811 62.3929387531
40992739 0.8786290070 62.3938725677
40993046 0.7657006322 62.3941423068
40993159 0.6353195070 62.3942288310
40994001 0.9188314637 62.3947637700
40994089 1.3101288543 62.3948446272
40995030 0.5835275891 62.3960774585
40995408 0.4387258290 62.3962980319
40995984 0.4088761383 62.3965507380
40996996 0.4086800248 62.3969645206
40997065 0.4086677550 62.3969927195
40997788 0.4086409220 62.3972881863
41000457 0.4090491629 62.3983788489
41002363 0.4104777011 62.3991584967
41003454 0.4284912365 62.3996063278
41003676 0.4341228534 62.3997014529
41004406 0.4137742407 62.4000183626
41005753 0.4143179400 62.4005757165
41005807 0.4143802370 62.4005980896
41006375 0.4144084120 62.4008334576
41007072 0.4146295423 62.4011223003
41007741 0.4144497445 62.4013996874
41007757 0.4144294686 62.4014063186
41008466 0.4143518197 62.4017001491
41009008 0.4144247968 62.4019247278
41011084 0.4139941560 62.4027850737
41012064 0.4133511225 62.4031907880
41013631 0.4124711368 62.4038385092
41013786 0.4117318872 62.4039024422
41014270 0.4215088527 62.4041017204
41014368 0.6963813620 62.4041430283
41014392 1.0986033863 62.4041597414
41014422 1.6362745854 62.4041926996
41014443 2.2431557234 62.4042270613
41014950 0.3209179320 62.4053643413
41016405 0.1511972942 62.4058312769
41016756 0.0302758340 62.4058843471
41018022 0.0293298265 62.4059226763
41018408 0.0291937795 62.4059339976
41018965 0.0291392474 62.4059502586
41019262 0.0292562725 62.4059589129
41019651 0.0296066703 62.4059702936
41019750 0.0306856559 62.4059732247
41020001 0.0337706357 62.4059809268
41020542 0.0665930257 62.4059991967
41020726 0.1295859526 62.4060114498
41022188 0.6311172687 62.4062009045
41022623 0.7657613619 62.4064754405
41022803 0.6687321765 62.4066132775
41023018 0.4339727342 62.4067570549
41023893 0.2438370986 62.4071367811
41025099 0.2433929978 62.4074308486
41026918 0.2464709599 62.4078735805
41027488 0.7504000044 62.4080140689
41029219 0.7743853801 62.4093130113
41029772 0.4273085741 62.4097412465
41030052 0.4133049164 62.4098608929
41030197 0.4110930971 62.4099208221
41030433 0.3971365135 62.4100178400
41030766 0.3842012257 62.4101500865
41030802 0.3705743090 62.4101639177
41030970 0.3647340918 62.4102261742
41031015 0.3597266975 62.4102425873
41031062 0.3486555763 62.4102594944
41031476 0.3374494134 62.4104038378
41032636 0.3358066510 62.4107952791
41033107 0.3355728254 62.4109534441
41033641 0.3334020372 62.4111326400
41035372 0.3339115909 62.4117097589
41035785 0.3352808594 62.4118476644
41035881 0.3402670201 62.4118798513
41036200 0.3488681197 62.4119883965
41036501 0.3633777045 62.4120934058
41036666 0.3824929908 62.4121533631
41036950 0.4071394571 62.4122619912
41037133 0.4402615399 62.4123364977
41037231 0.4770735297 62.4123796433
41037291 0.4957185713 62.4124082677
41037461 0.5311471994 62.4124925399
41038047 0.4695292995 62.4128037921
41038276 1.8217969932 62.4129113143
41038794 1.0825484000 62.4138550052
41039327 0.9077297585 62.4144320035
41039962 0.9282397667 62.4150084119
41039995 0.9092952506 62.4150390438
41040161 1.0759424952 62.4151899868
41040360 1.3975880852 62.4154040994
41040455 1.6011994356 62.4155368702
41040671 1.6831739295 62.4158827293
41041044 1.6553995966 62.4165105532
41041736 1.0839273720 62.4176560897
41043339 0.8092982402 62.4193936253
41043490 0.5985899106 62.4195158293
41044639 0.4983145361 62.4202036091
41044763 0.4238256106 62.4202654001
41045234 0.3855936278 62.4204650220
41045437 0.3587569648 62.4205432975
41045774 0.3291176267 62.4206641986
41046901 0.2970678273 62.4210351142
41047217 0.2833513672 62.4211289876
41047423 0.2833513672 62.4211873580
41047573 0.2606140204 62.4212298607
41048628 0.2517867099 62.4215048085
41048741 0.2442271132 62.4215332604
41048777 0.2399194628 62.4215420525
41048856 0.2361034113 62.4215610062
41049078 0.2339985743 62.4216134211
41049248 0.2326134657 62.4216532009
41049540 0.2313999479 62.4217211240
41049747 0.2302942955 62.4217690238
41049937 0.2296438485 62.4218127797
41050071 0.2291319908 62.4218435520
41052097 0.2311889112 62.4223077734
41052312 0.2317982667 62.4223574790
41053328 0.2320700446 62.4225929861
41053807 0.2321890438 62.4227041476
41054146 0.2323426947 62.4227828597
41054977 0.2347192662 62.4229759365
41055491 0.2397890887 62.4230965822
41055595 0.2397890887 62.4231215203
41056008 0.2536781350 62.4232205532
41056379 0.2564870457 62.4233146677
41056406 0.2587213314 62.4233215929
41057195 0.2592650391 62.4235257240
41057329 0.2631660438 62.4235604655
41057707 0.2552164901 62.4236599423
41058138 0.1923735276 62.4237699406
41058397 0.1265252739 62.4238197654
41058523 0.0701191015 62.4238357075
41058787 0.0233489140 62.4238542190
41061217 0.0233064459 62.4239109568
41061686 0.0233286822 62.4239218876
41061931 0.0233628709 62.4239276031
41062989 0.1508194081 62.4239523210
41063185 0.8563682535 62.4239818816
41063920 0.8542214751 62.4246113123
41064157 0.8543642235 62.4248137628
41064385 0.8534122569 62.4250085578
41064651 0.8522515410 62.4252355655
41064980 0.2190288605 62.4255159562
41065568 0.1820133106 62.4256447452
41065570 0.1526170694 62.4256451092
41065725 0.1461753443 62.4256687649
41065907 0.1410721986 62.4256953688
41066893 0.1400786253 62.4258344660
41066977 0.1391872769 62.4258462326
41068154 0.1372641756 62.4260100560
41068490 0.1372641756 62.4260561768
41070623 0.1372092655 62.4263489613
41071312 0.1371078977 62.4264434984
41072525 0.1536250024 62.4266098103
41073588 0.8187469211 62.4267731137
41075455 0.8267706683 62.4283017142
41075698 0.7770104178 62.4285026195
41075963 0.9606713444 62.4287085272
41077265 8.3558595518 62.4299593213
41077326 8.8112943099 62.4304690288
41077512 8.8120458245 62.4321079295
41077557 8.8124203103 62.4325044716
41077992 8.8137545583 62.4363378744
41078093 8.8137545583 62.4372280636
41078925 8.3866498542 62.4445611074
41079020 8.1057929803 62.4453578391
41079038 7.8931821569 62.4455037434
41079454 2.5331231958 62.4487873072
41079507 0.8682742849 62.4489215627
41079798 0.4014057794 62.4491742305
41081896 0.3812734965 62.4500163799
41081990 0.3677030291 62.4500522196
41082119 0.3531789742 62.4500996533
41082724 0.3431624181 62.4503133265
41083040 0.3377803317 62.4504217659
41086235 0.3348365670 62.4515009740
41086426 0.3346876411 62.4515649278
41090190 0.3374037236 62.4528246921
41090753 0.3370044763 62.4530146504
41090885 0.3438181628 62.4530591350
41091870 0.6458937793 62.4533977959
41092472 1.0942694986 62.4537866239
41096990 0.9800962759 62.4587305335
41097371 0.9292605030 62.4591039502
41098098 0.4290092376 62.4597795226
41100691 0.2377869843 62.4608919435
41102316 0.2353388227 62.4612783474
